timestamp,price,qty,sell
1758860658793,3970.87,2.7743,True
1758860658793,3970.87,0.2015,True
1758860658793,3970.87,0.99,True
1758860659012,3970.74,0.2518,True
1758860659012,3970.68,0.2266,True
1758860659374,3970.51,0.132,True
1758860659463,3970.5,0.2518,True
1758860659537,3970.49,4.7966,False
1758860659784,3970.49,0.2517,False
1758860659800,3970.49,0.2518,False
1758860661139,3970.49,0.2084,False
1758860661677,3970.48,0.2519,True
1758860665597,3970.41,0.1,True
1758860665616,3970.29,0.2267,True
1758860665742,3970.16,0.1228,True
1758860666647,3970.16,0.505,True
1758860666648,3970.16,0.7207,True
1758860666648,3970.16,0.5383,True
1758860666648,3970.16,1.0382,True
1758860666716,3970.09,0.1007,True
1758860666716,3970.09,0.2519,True
1758860666716,3970.08,0.1511,True
1758860666716,3970.06,0.126,True
1758860666815,3970.0,0.4,True
1758860667131,3970.0,0.27,True
1758860667131,3970.0,0.2608,True
1758860667378,3970.0,0.7392,True
1758860667378,3970.0,0.2519,True
1758860667378,3969.89,0.1096,True
1758860667378,3969.8,0.662,True
1758860667543,3969.78,3.0225,True
1758860667888,3969.78,0.4,True
1758860668341,3969.78,0.2397,True
1758860668341,3969.78,0.1076,True
1758860668921,3969.69,0.1511,True
1758860669019,3969.67,0.1052,True
1758860673230,3969.61,0.2519,True
1758860673460,3969.62,0.25,False
1758860674287,3969.61,0.4,True
1758860674944,3969.6,0.1814,True
1758860675297,3969.5,0.2148,True
1758860675369,3969.49,0.1381,False
1758860675854,3969.42,0.115,True
1758860677202,3969.42,0.1566,True
1758860677234,3969.42,0.1878,True
